Pt_Ampl1,Pt_Ampl2,Pt_Ampl3,Pt_Ampl4,Pt_Ampl5,Pt_Ampl6,Pt_Ampl7,Pt_Ampl8,Pt_Ampl9,Pt_Ampl10,Pt_Ampl11,Pt_Ampl12,Pt_Ampl13,Pt_Ampl14,Pt_Ampl15,Pt_Ampl16,Pt_Ampl17,Pt_Ampl18,Pt_Ampl19,Pt_Ampl20,Pt_Ampl21,Pt_Ampl22,Pt_Ampl23,Pt_Ampl24,Pt_Ampl25,Pt_Ampl26,Pt_Ampl27,Pt_Ampl28,Pt_Ampl29,Pt_Ampl30,Pt_Ampl31,Pt_Ampl32,Pt_Ampl33,Pt_Ampl34,Pt_Ampl35,Pt_Ampl36,Pt_Ampl37,Pt_Ampl38,Pt_Ampl39,Pt_Ampl40,Pt_Ampl41,Pt_Ampl42,Pt_Ampl43,Pt_Ampl44,Pt_Ampl45,Pt_Ampl46,Pt_Ampl47,Pt_Ampl48,Pt_Ampl49,Pt_Ampl50,Pt_phase1,Pt_phase2,Pt_phase3,Pt_phase4,Pt_phase5,Pt_phase6,Pt_phase7,Pt_phase8,Pt_phase9,Pt_phase10,Pt_phase11,Pt_phase12,Pt_phase13,Pt_phase14,Pt_phase15,Pt_phase16,Pt_phase17,Pt_phase18,Pt_phase19,Pt_phase20,Pt_phase21,Pt_phase22,Pt_phase23,Pt_phase24,Pt_phase25,Pt_phase26,Pt_phase27,Pt_phase28,Pt_phase29,Pt_phase30,Pt_phase31,Pt_phase32,Pt_phase33,Pt_phase34,Pt_phase35,Pt_phase36,Pt_phase37,Pt_phase38,Pt_phase39,Pt_phase40,Pt_phase41,Pt_phase42,Pt_phase43,Pt_phase44,Pt_phase45,Pt_phase46,Pt_phase47,Pt_phase48,Pt_phase49,Pt_phase50,l($\mu m$),$D_{T}(10^{-5} m^{2}/s$),$\alpha(K^{-1})$
-22.0089727849034,-87.49459728921221,-95.7364727759293,-100.966164324793,-104.921538779323,-108.160357063585,-110.937551095956,-113.39153369821001,-115.605857556579,-117.634727996742,-119.51517493895001,-121.27348807322599,-122.928894222029,-124.495790573832,-125.985168850247,-127.405560626911,-128.76368598239202,-130.06491104510098,-131.313578228345,-132.51324911838,-133.666885863465,-134.776988265174,-135.845698321274,-136.874880442731,-137.866183232635,-138.821087135191,-139.740941170765,-140.62699120074302,-141.480401606464,-142.302271850755,-143.093649073593,-143.85553762608,-144.58890625037398,-145.294693455226,-145.97381150949698,-146.627149374033,-147.255574811711,-147.85993585329902,-148.441061750182,-148.999763511544,-149.536834100671,-150.053048350416,-150.549162649243,-151.02591444470502,-151.484021609101,-151.924181710984,-152.34707123523,-152.753344792837,-153.143634359201,-153.518548576129,225.740147445323,237.35271872853298,222.806353009585,212.20006462993302,203.47362483893698,195.931154132156,189.23656943940102,183.20029607193902,177.703650194221,172.666658272489,168.032270422788,163.757781360632,159.80982068665702,156.16127105673002,152.789298139953,149.674055832816,146.797819103109,144.144396888109,141.698733297085,139.446637945788,137.374606017508,135.46970106065902,133.71948158299102,132.111957886479,130.63556930325,129.27917464248998,128.032050608272,126.88389442372801,125.824828035599,124.84540215903499,123.93659910728701,123.08983386828301,122.296953264532,121.55023328495199,120.842374826842,120.16649815324101,119.516136375308,118.885228230437,118.268110362519,117.65950923626,117.054532745182,116.44866151149401,115.83773983100201,115.217966189701,114.58588327047701,113.938367376024,113.27261721420601,112.58614202043002,111.876749024004,111.142530298128,154.0,8.014,2.158
-22.0074592769839,-87.50614401889901,-95.75328979451,-100.987042210215,-104.94588859267999,-108.187806771038,-110.96783612137199,-113.424452871748,-115.641249941184,-117.672459499493,-119.555129970352,-121.31556399966499,-122.97299747670799,-124.54183381285499,-126.033068800203,-127.455236410002,-128.81505778515802,-130.117899044956,-131.368101722214,-132.56922581710302,-133.724231328416,-134.835615472061,-135.90551734170901,-136.935798237758,-137.928103554491,-138.88391053445298,-139.80456510603,-140.691310247182,-141.545307758235,-142.36765491046302,-143.159397119924,-143.921537548586,-144.655044338309,-145.36085602551,-146.03988555746702,-146.69302322977302,-147.321138784516,-147.925082847284,-148.505687835227,-149.06376843556,-149.600121731579,-150.115527039036,-150.610745507371,-151.086519535879,-151.54357205266,-151.982605702955,-152.404301992124,-152.80932042655598,-153.198297692857,-153.57184691165,225.738713254296,237.275214672963,222.69855591889802,212.070547841917,203.32662639434102,195.76949953669103,189.062328134691,183.015088272412,177.508805883588,172.46330717360598,167.821397269605,163.540261865871,159.586445865989,155.932764099544,152.556326273566,149.437238679675,146.55773448841498,143.901584732988,141.453698034924,139.199849775762,137.12650123114702,135.22068162788602,133.469914153383,131.86217234309999,130.38585699597,129.029786422213,127.783194780676,126.63573473913799,125.57748182916,124.59893875118901,123.691038567932,122.84514623828001,122.053058315235,121.307000880163,120.599625932479,119.924006518663,119.273630887582,118.64239591998002,118.024600016527,117.414935556432,116.808480969276,116.20069240519699,115.587394947817,114.964773292402,114.329361807973,113.67803391394399,113.00799072547501,112.316748952862,111.602128074639,110.862236837796,154.4,8.0154,2.1588
-22.005946027913698,-87.5176936801362,-95.7701105477882,-101.007924264236,-104.970242652465,-108.215260557926,-110.998124821077,-113.457375073383,-115.67664445570801,-117.71019196306801,-119.595084496857,-121.357637627166,-123.017096272819,-124.587870025555,-126.08095870046301,-127.50489861232201,-128.86641191221,-130.17086465068198,-131.422597417843,-132.625168563952,-133.781535874127,-134.894193915433,-135.965278816904,-136.99664871222998,-137.989945737006,-138.946643890429,-139.86808597729998,-140.755512072417,-141.610081388818,-142.432889014696,-143.224978666304,-143.987352356661,-144.720977683477,-145.426793282275,-146.105712864248,-146.758628157499,-147.38641099109898,-147.989914700593,-148.569974988486,-149.127410341042,-149.663022081001,-150.177594122019,-150.671892482553,-151.146664612573,-151.60263858417298,-152.040522195637,-152.461002036796,-152.864742561072,-153.252385206116,-153.624547600368,225.737279643845,237.19768198164502,222.590706665239,211.940960250452,203.17953912352002,195.607738765913,188.887964005082,182.82974170632,177.31380761294602,172.259787722544,167.610342226509,163.322547844451,159.362864817511,155.704040166492,152.32312763148198,149.200185866629,146.31740617951098,143.658521595082,141.208405099431,138.952797644091,136.87812634938498,134.971385818287,133.220063559872,131.612095929969,130.13584472881502,128.780087254963,127.53401456992901,126.38723420514299,125.329774680238,124.352090084055,123.445063649318,122.60000976305,121.80867422243401,121.063232791382,120.3562882569,119.680866246892,119.030410072883,118.39877482188,117.780220859233,117.169406834148,116.56138221349501,115.95157931603599,115.33580478305201,114.710230404246,114.07138321861099,113.416134826077,112.741689872893,112.04557370762,111.32561924081301,110.57995307616699,154.8,8.0168,2.1596
-22.004433037596602,-87.5292462417067,-95.78693497851879,-101.028810402602,-104.99460084246999,-108.24271827122601,-111.028417000079,-113.490300060666,-115.71204080445101,-117.74792503236701,-119.635038097437,-121.39970846180901,-123.06119003612,-124.63389854942301,-126.128837791753,-127.554546368769,-128.91774738297,-130.22380675600098,-131.477064072482,-132.681075968448,-133.838797950736,-134.95272187412,-136.024980842358,-137.057429766396,-138.051707473622,-139.009284678839,-139.931501032611,-140.81959368814,-141.67471926654198,-142.497970683375,-143.29038998149,-144.05297806769198,-144.786702054451,-145.492500750728,-146.171288720048,-146.82395922365802,-147.451386288085,-148.05442607642098,-148.633917698229,-149.190683561547,-149.72552934925199,-150.23924368870502,-150.732597575749,-151.20634360987302,-151.661215094895,-152.09792505773999,-152.51716523573901,-152.919605079933,-153.305890817782,-153.676644613582,225.735846616918,237.120120717737,222.482805230657,211.811301737501,203.032362791417,195.44587145478403,188.713476546539,182.644255723812,177.11865458131,172.05609896300498,167.399104178514,163.10463801978798,159.13907610027098,155.475097649242,152.089700434307,148.96289543838898,146.076832038671,143.415205145362,140.962851958437,138.705478799968,136.62947838293698,134.721810379278,132.969926256249,131.36172477103,129.885528253613,128.53007247228,127.28450483371999,126.138387147553,125.08170032169399,124.104849235338,123.198666713085,122.35441603143299,121.563791752906,120.81891892514099,120.11235082305599,119.43706547259899,118.78646119515301,118.154351372449,117.534958570717,116.922908095088,116.313220982702,115.70130639385599,115.082953329134,114.45432158832399,113.81193189255801,113.152655111504,112.473700568184,111.772603430645,111.047211237686,110.295669641419,155.2,8.0182,2.1604
-22.0029203059368,-87.5408016725026,-95.80376302949671,-101.049700540965,-105.018963046172,-108.27017975730699,-111.05871246239401,-113.523227589695,-115.747438689693,-117.785658349616,-119.674990347626,-121.441776005372,-123.105278187083,-124.67991871556299,-126.176705307196,-127.604178805291,-128.969063206439,-130.276724242613,-131.53150042963802,-132.73694662453198,-133.89601599085398,-135.01119760739599,-136.084621491919,-137.118139276725,-138.11338643187202,-139.071830347402,-139.994807490012,-140.883552074221,-141.73921812628902,-142.56289640162902,-143.35562729844298,-144.118410662682,-144.852213183299,-145.557973919961,-146.23660837991198,-146.889011461057,-147.516059500579,-148.11861160914302,-148.697510427167,-149.253582408867,-149.78763771916599,-150.300469815671,-150.792854780265,-151.265550460654,-151.71929547960698,-152.154808167505,-152.57278547124,-152.97390188898999,-153.358808475753,-153.728131958787,225.734414176441,237.04253094410802,222.374851597165,211.68157218534802,202.885097163824,195.28389723979402,188.538865257435,182.458629678526,176.923345992501,171.852239945057,167.18768201880698,162.88653112554599,158.915078285911,155.245934954668,151.856042920727,148.725365460863,145.836009952703,143.17163308287599,140.717036111559,138.457890528209,136.380554382068,134.471952101821,132.719498743876,131.111055041854,129.634903377929,128.279737465661,127.034660494128,125.88918796139,124.833252561047,123.857209363798,122.951840209662,122.10835673062799,121.31840178376999,120.574049313334,119.86780279801,119.19259249775499,118.541771713974,117.90911223778299,117.288799101409,116.67542468273001,116.063982154233,115.44985822306101,114.828825082515,114.19703148837601,113.550992883987,112.88758052277399,112.204009571282,111.497826215116,110.766893829833,110.00937831518401,155.6,8.0196,2.1612
-22.0014078328383,-87.552359941525,-95.82059464355561,-101.070594594881,-105.04332914673401,-108.297644861922,-111.089011011043,-113.556157415097,-115.78283781168699,-117.82339155434799,-119.714940819504,-121.483839755303,-123.149360140869,-124.725929848664,-126.22456047227,-127.65379503884199,-129.020358381139,-130.32961598013398,-131.585905219008,-132.792779110489,-133.953188409499,-135.069619354909,-136.144198817714,-137.17877509584298,-138.17498025332398,-139.134278315817,-140.05800253757,-140.947384178747,-141.803574669587,-142.627662619955,-143.420686814576,-144.183646086584,-144.91750676601802,-145.623208243508,-146.301667064399,-146.953779869691,-147.58042542313498,-148.18246590543998,-148.76074761375,-149.316101174494,-149.849341357726,-150.361266568535,-150.852658083725,-151.324279097733,-151.77687363895902,-152.211165415244,-152.627856644115,-153.027626919357,-153.411132160211,-153.779003683107,225.73298232532397,236.96491272334,222.266845746743,211.55177147660302,202.737742007391,195.12181575900001,188.364129638605,182.272862927677,176.727881055266,171.648209725294,166.976074648975,162.668225905941,158.690869959049,155.016550505327,151.622153348091,148.48759402186002,145.594937833802,142.927803135754,140.470955091371,138.210030150608,136.13135143815902,134.221807822204,132.468777573713,130.860082971936,129.383965967655,128.029077689479,126.784476540915,125.639631114601,124.58442528466298,123.609163713973,122.704576683622,121.86182365226999,121.072495309375,120.328614121036,119.62263350180099,118.94743580165701,118.296329295858,117.66304432643801,117.041728686205,116.42694227397399,115.81365099505399,115.197219841263,114.573405063747,113.938345350176,113.28855193359101,112.62089758930901,111.932604514345,111.221231125731,110.484657855386,109.721072056131,156.0,8.021,2.162
-21.9998956182053,-87.56392101788299,-95.8374297635675,-101.091492479804,-105.067699027003,-108.32511343021,-111.11931244804701,-113.589089290025,-115.81823786863998,-117.861124283389,-119.75488908167601,-121.525899204701,-123.193435307293,-124.771931266959,-126.272402504765,-127.70339417732599,-129.071631895063,-130.382480826043,-131.640277156414,-132.848571988886,-134.010313604015,-135.12798533660802,-136.203710850087,-137.239335052477,-138.23648655355498,-139.19662597574302,-140.121083333386,-141.01108691808997,-141.867785564734,-142.69226575440598,-143.485564692015,-144.248680248661,-144.982578463008,-145.688199139934,-146.366459960312,-147.018259417605,-147.644478820779,-148.245983545487,-148.82362367351,-149.378234131138,-149.910634417762,-150.42162800383198,-150.912001470136,-151.382523456112,-151.83394348189898,-152.266990705962,-152.682372676542,-153.080774130456,-153.462855886899,-153.829253876835,225.73155106645802,236.88726611772702,222.158787661338,211.421899494206,202.590297089648,194.959626652053,188.189269193396,182.086954832138,176.532258983401,171.444007367017,166.764280979239,162.449721116037,158.466449717664,154.78694273994302,151.388029993005,148.249579231816,145.353613620409,142.683713062224,140.224606464597,137.961895027326,135.881866685296,133.97137442386003,132.217759348384,130.608804847034,129.132711949655,127.77808866396299,126.533948034881,125.389711151836,124.335212462021,123.36070562100599,122.456868779139,121.614808698616,120.82606344831801,120.08260365446002,119.376832416455,118.701584051107,118.050121825714,117.416134802255,116.793733858742,116.17744689490101,115.562213179004,114.943376757989,114.316678837563,113.678249042845,113.024595490942,112.352593640562,111.65947392539499,110.942808222475,110.20049524953501,109.430745022724,156.4,8.0224,2.1628
-21.998383661942395,-87.57548487079349,-95.8542683324411,-101.11239411109001,-105.092072569505,-108.352585306686,-111.14961657441499,-113.62202296615,-115.853638556709,-117.898856170847,-119.794834699255,-121.56795384228701,-123.2375030908,-124.817922282195,-126.320230614746,-127.752975319559,-129.12288272562,-130.435317625613,-131.69461494374,-132.904323806502,-134.067389954018,-135.18629375268299,-136.26315559754102,-137.299816951416,-138.29790292211598,-139.258870690805,-140.184047005635,-141.074657176984,-141.93184744693002,-142.756702186796,-143.55025705789302,-144.313509022876,-145.047423899565,-145.752941993461,-146.43098222146003,-147.082445041814,-147.708214430086,-148.309159084189,-148.886133000476,-149.43997553431,-149.97151103971,-150.481548170953,-150.970878922002,-151.440277475291,-151.89049892818,-152.322277962066,-152.736327514983,-153.13333751317,-153.51397371051598,-153.87887667707702,225.73012040271598,236.80959118927998,222.05067732287398,211.29195612144298,202.442762179018,194.797329560233,188.014283427727,181.900904756526,176.336478995876,171.23963194040002,166.552299928687,162.231015522058,158.241816173493,154.557110113897,151.15367115194098,148.01131922452498,145.11203527809099,142.43936065165101,139.977987833323,137.713482558291,135.632097301889,133.720648839219,131.96644072428302,130.357217011553,128.881137314457,127.526765978231,126.283070111287,125.139422698306,124.08560815006201,123.111828515556,122.208709245552,121.367303888841,120.579097450587,119.83600836905,119.13038919514,118.455026110749,117.803137418451,117.16837109733801,116.544801465802,115.926924936644,115.309654804137,114.68831497343001,114.058632532945,113.41672908008101,112.75911073666799,112.082656828878,111.384607251549,110.66254858383999,109.9143990673,109.13839259510401,156.8,8.0238,2.1636
-21.9968719639539,-87.58705146958022,-95.87111029312081,-101.133299403992,-105.11644965644399,-108.380060335238,-111.17992319014401,-113.654958193648,-115.88903956998699,-117.93658684808999,-119.83477723383801,-121.610003152386,-123.28156289043501,-124.863902199598,-126.368044004513,-127.80253755522,-129.174109839587,-130.488125211866,-131.748917268875,-132.96003309427,-134.124415821325,-135.244542783505,-136.322531046689,-137.360218573466,-138.359226922517,-139.321009796598,-140.246890652608,-141.138091808621,-141.995756918436,-142.820968264935,-143.614760004667,-144.378128248314,-145.112038666428,-145.817432154638,-146.49522896946698,-147.146331649258,-147.771626960294,-148.371987052469,-148.94826996863702,-149.501319623971,-150.031965353439,-150.54102111415898,-151.029284422533,-151.497535101658,-151.946533910949,-152.377021126161,-152.789715133195,-153.185311093078,-153.564479728197,-153.927866271499,225.728690336951,236.73188799972198,221.942514713245,211.16194124194598,202.295137044838,194.63492412648102,187.839171850139,181.71471206928902,176.14054031696,171.035082522672,166.340130425515,162.012107901697,158.016967952425,154.327051099731,150.919075141849,147.772812157887,144.870200800431,142.19474372558997,139.731096836228,137.46479018463,135.38204051231702,133.46962805158998,131.714818413718,130.105315870975,128.62923811898997,127.275105293386,126.031837983335,124.88876046371,123.835606497621,122.86252592880699,121.96009094302299,121.119301365455,120.33158870482401,119.588818877709,118.883293671467,118.20775105353998,117.555364430736,116.919740925166,116.294918681847,115.67536317136002,115.05596241011699,114.432020997209,113.799252863136,113.15377264125601,112.49208560441099,111.811076152021,111.107994881778,110.38044432943,109.62636350555701,108.84401139604,157.2,8.0252,2.1644
-21.995360524144697,-87.59862078367331,-95.8879555885858,-101.154208273659,-105.140830169697,-108.407538359126,-111.210232094209,-113.687894721196,-115.924440600489,-117.974315943738,-119.87471624349399,-121.652046614899,-123.32561409981501,-124.909870317839,-126.415841868561,-127.852079964809,-129.22531219306,-130.540902405518,-131.803182805658,-133.015698367217,-134.181389549905,-135.302730589575,-136.381835162206,-137.420537675426,-138.420456092219,-139.383040600714,-140.309611342778,-141.201387634768,-142.05951054875098,-142.885060302879,-143.679069590466,-144.442533729632,-145.176418320345,-145.881664941042,-146.55919529462298,-147.209914117817,-147.834711094486,-148.434461958619,-149.010028933466,-149.562260626237,-150.091991480151,-150.600040874664,-151.087211957917,-151.554290290963,-152.002042379424,-152.431214163936,-152.84252953533502,-153.23668893379602,-153.614368083102,-153.976216902176,225.72726087199902,236.654156610494,221.834299814327,211.031854739701,202.147421457373,194.47240999542998,187.66393397185502,181.528376142793,175.944442176351,170.830358198293,166.127771407264,161.79299704443702,157.791903694909,154.096764187653,150.68424030078398,147.534056214663,144.62810820993602,141.949860138857,139.483931149847,137.215815390129,135.131693588608,133.218309097076,131.462889187085,129.853097894324,128.377010489381,127.02310234565701,125.780246945715,124.637719246228,123.585201749932,122.612791497557,121.71100684829901,120.870793400818,120.08352874570801,119.34102595914301,118.635535868917,117.95974817136299,117.30679147287701,116.67023229383001,116.04407302365101,115.422748768285,114.80112299565599,114.174481867127,113.538527145575,112.88936759235001,112.22350880251801,111.53784147533199,110.82962816917,110.096488641923,109.336383924239,108.54759931087901,157.6,8.0266,2.1652
-21.9938493424193,-87.6101927826083,-95.9048041618486,-101.175120635133,-105.165213990814,-108.435019220975,-111.24054308456101,-113.72083229596201,-115.95984133814501,-118.012043083645,-119.914651282742,-121.69408370528299,-123.36965610710199,-124.955825929004,-126.46362339354499,-127.901601619603,-129.276488731404,-130.59364801492399,-131.85741021382,-133.07131812441298,-134.238309465822,-135.36085531147498,-136.441065886801,-137.480771990067,-138.48158794264,-139.44496038277398,-140.372206114878,-141.264541445895,-142.123104874812,-142.948974581213,-143.743181839468,-144.506721237546,-145.240558384683,-145.945635638031,-146.622876256783,-147.273187297363,-147.89746149081301,-148.496578289706,-149.07140423351402,-149.622792755151,-150.15158353433398,-150.658601492789,-151.14465551966802,-151.61053701086598,-152.057018301643,-152.484851067129,-152.894764759153,-153.287465140406,-153.663632968097,-154.023922869539,225.72583201067698,236.576397082753,221.72603260797402,210.90169649906102,201.99961518783599,194.309786813442,187.488569306836,181.341896353409,175.748183809306,170.625458059138,165.915221821069,161.573681751867,157.566622056365,153.866247886049,150.449164988538,147.295049603244,144.385755558952,141.704707780621,139.236488489837,136.966555702706,134.88105385213498,132.966689066526,131.210649875092,129.60055961668002,128.124450623787,126.77075294960301,125.528292378212,124.386293936589,123.334388253221,122.362618969398,121.46145006056801,120.62177240377198,119.834909261449,119.092620566341,118.387106010394,117.711006985767,117.05740742083599,116.419833519385,115.792252365033,115.169069309846,114.54512403597799,113.915685167881,113.27644332173,112.623502506695,111.95336983543999,111.262943553456,110.54949945262699,109.810675788312,109.044456866658,108.249155506455,158.0,8.027999999999999,2.166
-21.9923384186829,-87.6217674360263,-95.92165595595449,-101.196036403349,-105.189601001014,-108.462502762771,-111.270855958115,-113.753770663596,-115.995241470785,-118.049767890886,-119.954581902535,-121.736113894533,-123.41368829497699,-125.00176831856301,-126.511387758243,-127.95110158162,-129.327638389214,-130.64636083603202,-131.911598138937,-133.126890848916,-134.295173877186,-135.418915069831,-136.500221141178,-137.54091922612,-138.542619959164,-139.506766394482,-140.434671977993,-141.327550001329,-142.186536401217,-143.012707347357,-143.807092742299,-144.57068650934602,-145.304454350074,-146.00933949952298,-146.686266886304,-147.336146010868,-147.959872783776,-148.558330513027,-149.132390192046,-149.682910214526,-150.21073562580202,-150.716697010188,-151.201609107054,-151.666269243565,-152.11145566731,-152.537925856588,-152.946414879278,-153.33763386298202,-153.712268629527,-154.07097853641702,225.72440375578498,236.498609477373,221.617713076023,210.771466404748,201.851718008405,194.147054228643,187.31307737184,181.155272081604,175.55176445676798,170.420381204681,165.702480623909,161.354160838013,157.341121707598,153.635500722013,150.21384758728502,147.055790558435,144.143140930609,141.459284575506,138.988766612276,136.71700869592,134.630118675353,132.714765107511,130.958097371003,129.34769764173,127.871554795282,126.51805300136299,125.27596974937201,124.13447952220501,123.083160459359,122.112002207984,121.211413807411,120.37223092636299,119.585722101396,118.843593835162,118.137994527906,117.461517258822,116.807201428356,116.168533239303,115.53944495166999,114.914312807822,114.287953500275,113.65561904971901,113.012989976785,112.35616668548501,111.681659024781,110.986374051616,110.267602077962,109.523001140396,108.750580078912,107.948680448883,158.4,8.0294,2.1668
-21.9908277528403,-87.63334471367241,-95.93851091398041,-101.21695549313499,-105.213991081182,-108.489988825858,-111.30117051075099,-113.786709568224,-116.03064068413401,-118.087489985742,-119.99450765023998,-121.778136649151,-123.45771004061399,-125.047696765335,-126.55913413351999,-128.000578903573,-129.378760090268,-130.69903965234,-131.965745212384,-133.18241500773001,-134.35198107411898,-135.47690796527598,-136.559298824022,-137.600977068276,-138.603549601174,-139.568455859681,-140.497005911674,-141.390410029422,-142.249801600463,-143.07625481589199,-143.870798256467,-144.634425249449,-145.368101675097,-146.07277174883302,-146.749362185038,-147.398785055562,-148.021939585559,-148.619713077632,-149.192981118762,-149.74260719984,-150.269441861784,-150.774321472148,-151.258066729599,-151.721480988508,-152.165348490711,-152.590432585411,-152.997474010589,-153.387189300205,-153.76026937109302,-154.117378332178,225.722976110103,236.42079385494702,221.50934120029999,210.64116434186298,201.703729692239,193.98421189095,187.137457686474,180.968502712034,175.355183365507,170.215126742179,165.48954678285298,161.134433129664,157.115401335227,153.40452124187001,149.978286502234,146.816277342246,143.900262439762,141.21358848472,138.740763314979,136.467171990495,134.378885483558,132.462534426339,130.70522863294,129.09450864437,127.61831935478901,126.26499848196998,125.02327462023099,123.882271091371,122.83151293061,121.86093519837601,120.960891450839,120.122161670675,119.335959283755,118.593937093035,117.888192072348,117.211269004096,116.55616293918301,115.916320426007,115.285639415958,114.658467719526,114.029599869137,113.394272247,112.748156359156,112.087350178015,111.408367529982,110.70812556637199,109.983930418342,109.233461194456,108.454752528302,107.64617592020201,158.8,8.0308,2.1676
-21.9893173447968,-87.6449245853957,-95.95536897903308,-101.237877819204,-105.238384111867,-108.517477250934,-111.331486537304,-113.819648752437,-116.066038661795,-118.125208985688,-120.03442806962299,-121.820151431133,-123.501720715653,-125.093610541467,-126.60686168229799,-128.050032628837,-129.429852747485,-130.75168323485002,-132.019850051287,-133.237889051762,-134.408729328709,-135.534832078422,-136.618296811984,-137.660943177191,-138.664374302082,-139.63002597443702,-140.559204866058,-141.453118227744,-142.312896913215,-143.139613168924,-143.934294306833,-144.697933129982,-145.431495787004,-146.135927579538,-146.812157127362,-147.461099204139,-148.083656487418,-148.680720415905,-149.253171311557,-149.801877900211,-150.327696349104,-150.831468929957,-151.314022409656,-151.776166265177,-152.21869081372,-152.642365342174,-153.047936311676,-153.436125703065,-153.807629557806,-154.16311675695601,225.721549076395,236.34295027578602,221.400916962616,210.510790195894,201.555650013499,193.821259452115,186.961709773262,180.781587633632,175.158439788247,170.009693786864,165.27641927532102,160.914497466712,156.889459642109,153.17330801172199,149.742480162296,146.576508244698,143.65711823396,140.967617507192,138.492476438838,136.21704325587,134.12735175666901,132.209994290098,130.45204068619898,128.840989373332,127.36474073406099,126.011585460704,124.770202648104,123.62966383753201,122.579440344436,121.60941205247299,120.709876493429,119.87155749575001,119.085613003397,118.343641867768,117.637689523404,116.960252497719,116.30428169938801,115.663184400481,115.03082479193199,114.401522963989,113.770052151931,113.131634096634,112.481932399812,111.817043801624,111.133487368566,110.428191645823,109.698479894032,108.94205359007299,108.156974420716,107.341645033788,159.2,8.0322,2.1684
-21.987807194457698,-87.65650702114841,-95.97223009424921,-101.258803296159,-105.26277997327699,-108.54496787804399,-111.36180383155899,-113.85258795728599,-116.101435085241,-118.162924505377,-120.07434270083,-121.86215769794599,-123.54571968618,-125.139508912394,-126.654569559518,-128.099461791411,-129.48091526289,-130.804290342027,-132.073911258487,-133.293311415782,-134.465416894981,-135.59268546984,-136.67721295967502,-137.720815189506,-138.725091469384,-139.691473907123,-140.621265762021,-141.515671263288,-142.375818748599,-143.202778556462,-143.997576786096,-144.761205791409,-145.494632082477,-146.198802156401,-146.874646661262,-147.52308320601801,-148.145018061131,-148.741346945194,-149.312955058368,-149.860716500429,-150.385493196411,-150.888133443355,-151.369470185067,-151.83031911595899,-152.271476708887,-152.69371825424298,-153.097795988392,-153.484437378659,-153.854343620042,-154.20818838596202,225.720122657407,236.26507879992198,221.292440344777,210.380343852723,201.407478747364,193.65819656575403,186.78583315769902,180.594526239704,174.96153298381,169.804081462134,165.063097089342,160.694352702488,156.663295347776,152.941859617987,149.506427020753,146.33648158463998,143.41370649441998,140.72136968073,138.24390386917102,135.96662021178003,133.875515031046,131.95714202873302,130.198530625618,128.587136653871,127.11081544870599,125.75781009851002,124.51674959042299,123.376653063618,122.326937498381,121.35742701451599,120.458362584536,119.620411424601,118.834675639772,118.092699896453,117.386477999537,116.708458289552,116.05154776976102,115.40911484594,114.77499053019599,114.143467938127,113.50929990410499,112.867694556376,112.21430873134399,111.545239161287,110.857011435939,110.146566809222,109.41124699138399,108.648777128021,107.857247216926,107.035092248505,159.6,8.0336,2.1692
